Date,REGION,Product,Spend
31/7/2008,Otago,Accommodation services,9.600994764
31/7/2008,Otago,"Cultural, recreation, and gambling services",18.10988796
31/7/2008,Otago,Food and beverage serving services,13.8122617
31/7/2008,Otago,Other passenger transport,14.14338892
31/7/2008,Otago,Other tourism products,4.154926665
31/7/2008,Otago,"Retail sales - alcohol, food, and beverages",10.6573636
31/7/2008,Otago,Retail sales - fuel and other automotive products,8.773632144
31/7/2008,Otago,Retail sales - other,21.42786901
31/7/2008,Southland,Accommodation services,1.733984473
31/7/2008,Southland,"Cultural, recreation, and gambling services",0.357829582
31/7/2008,Southland,Food and beverage serving services,2.438501685
31/7/2008,Southland,Other passenger transport,4.085314386
31/7/2008,Southland,Other tourism products,1.056558709
31/7/2008,Southland,"Retail sales - alcohol, food, and beverages",3.091580994
31/7/2008,Southland,Retail sales - fuel and other automotive products,2.872186631
31/7/2008,Southland,Retail sales - other,6.561692796
31/7/2008,Taranaki,Accommodation services,2.043711667
31/7/2008,Taranaki,"Cultural, recreation, and gambling services",0.352102688
31/7/2008,Taranaki,Food and beverage serving services,2.242561636
31/7/2008,Taranaki,Other passenger transport,2.056289659
31/7/2008,Taranaki,Other tourism products,1.666443564
31/7/2008,Taranaki,"Retail sales - alcohol, food, and beverages",2.841750873
31/7/2008,Taranaki,Retail sales - fuel and other automotive products,2.721516379
31/7/2008,Taranaki,Retail sales - other,5.2788435
31/7/2008,Tasman,Accommodation services,0.563104112
31/7/2008,Tasman,"Cultural, recreation, and gambling services",0.153662959
31/7/2008,Tasman,Food and beverage serving services,0.803790278
31/7/2008,Tasman,Other passenger transport,1.402899782
31/7/2008,Tasman,Other tourism products,0.218431653
31/7/2008,Tasman,"Retail sales - alcohol, food, and beverages",1.266381039
31/7/2008,Tasman,Retail sales - fuel and other automotive products,1.112289568
31/7/2008,Tasman,Retail sales - other,1.427668474
31/7/2008,Waikato,Accommodation services,6.658783666
31/7/2008,Waikato,"Cultural, recreation, and gambling services",4.067404525
31/7/2008,Waikato,Food and beverage serving services,13.73736512
31/7/2008,Waikato,Other passenger transport,10.34709488
31/7/2008,Waikato,Other tourism products,5.902554293
31/7/2008,Waikato,"Retail sales - alcohol, food, and beverages",12.01134017
31/7/2008,Waikato,Retail sales - fuel and other automotive products,20.37171923
31/7/2008,Waikato,Retail sales - other,25.60537144
31/7/2008,Wellington,Accommodation services,8.867430943
31/7/2008,Wellington,"Cultural, recreation, and gambling services",2.994542639
31/7/2008,Wellington,Food and beverage serving services,15.21383125
31/7/2008,Wellington,Other passenger transport,19.53609649
31/7/2008,Wellington,Other tourism products,12.41364283
31/7/2008,Wellington,"Retail sales - alcohol, food, and beverages",7.88974059
31/7/2008,Wellington,Retail sales - fuel and other automotive products,6.969690368
31/7/2008,Wellington,Retail sales - other,29.68042002
31/7/2008,West Coast,Accommodation services,1.56154718
31/7/2008,West Coast,"Cultural, recreation, and gambling services",0.367385633
31/7/2008,West Coast,Food and beverage serving services,1.359857535
31/7/2008,West Coast,Other passenger transport,1.478323829
31/7/2008,West Coast,Other tourism products,0.31453931
31/7/2008,West Coast,"Retail sales - alcohol, food, and beverages",1.443013679
31/7/2008,West Coast,Retail sales - fuel and other automotive products,1.942132986
31/7/2008,West Coast,Retail sales - other,1.510987748
31/8/2008,Auckland,Accommodation services,11.79617673
31/8/2008,Auckland,"Cultural, recreation, and gambling services",3.163300357
31/8/2008,Auckland,Food and beverage serving services,20.04464162
31/8/2008,Auckland,Other passenger transport,48.16573795
31/8/2008,Auckland,Other tourism products,27.32643147
31/8/2008,Auckland,"Retail sales - alcohol, food, and beverages",12.163182
31/8/2008,Auckland,Retail sales - fuel and other automotive products,14.22791266
31/8/2008,Auckland,Retail sales - other,63.33849805
31/8/2008,Bay of Plenty,Accommodation services,5.377986683
31/8/2008,Bay of Plenty,"Cultural, recreation, and gambling services",2.658310101
31/8/2008,Bay of Plenty,Food and beverage serving services,7.442602989
31/8/2008,Bay of Plenty,Other passenger transport,5.675759382
31/8/2008,Bay of Plenty,Other tourism products,4.100098297
31/8/2008,Bay of Plenty,"Retail sales - alcohol, food, and beverages",6.60757247
31/8/2008,Bay of Plenty,Retail sales - fuel and other automotive products,6.887437486
31/8/2008,Bay of Plenty,Retail sales - other,15.1457559
31/8/2008,Canterbury,Accommodation services,10.44970132
31/8/2008,Canterbury,"Cultural, recreation, and gambling services",8.437162855
31/8/2008,Canterbury,Food and beverage serving services,15.27391143
31/8/2008,Canterbury,Other passenger transport,22.61565053
31/8/2008,Canterbury,Other tourism products,9.289040658
31/8/2008,Canterbury,"Retail sales - alcohol, food, and beverages",12.39337626
31/8/2008,Canterbury,Retail sales - fuel and other automotive products,13.08222695
31/8/2008,Canterbury,Retail sales - other,33.48495996
31/8/2008,Gisborne,Accommodation services,0.536078204
31/8/2008,Gisborne,"Cultural, recreation, and gambling services",0.091083355
31/8/2008,Gisborne,Food and beverage serving services,0.691720243
31/8/2008,Gisborne,Other passenger transport,0.394041763
31/8/2008,Gisborne,Other tourism products,0.232906703
31/8/2008,Gisborne,"Retail sales - alcohol, food, and beverages",1.545583566
31/8/2008,Gisborne,Retail sales - fuel and other automotive products,0.870801141
31/8/2008,Gisborne,Retail sales - other,1.182863
31/8/2008,Hawke's Bay,Accommodation services,1.933418834
31/8/2008,Hawke's Bay,"Cultural, recreation, and gambling services",0.370415847
31/8/2008,Hawke's Bay,Food and beverage serving services,3.062941914
31/8/2008,Hawke's Bay,Other passenger transport,4.087786672
31/8/2008,Hawke's Bay,Other tourism products,1.474408177
31/8/2008,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.420216021
31/8/2008,Hawke's Bay,Retail sales - fuel and other automotive products,2.693803618
31/8/2008,Hawke's Bay,Retail sales - other,5.768129806
31/8/2008,Manawatu-Whanganui,Accommodation services,5.951626742
31/8/2008,Manawatu-Whanganui,"Cultural, recreation, and gambling services",11.63337379
31/8/2008,Manawatu-Whanganui,Food and beverage serving services,6.901453613
31/8/2008,Manawatu-Whanganui,Other passenger transport,4.59612326
31/8/2008,Manawatu-Whanganui,Other tourism products,2.674076953
31/8/2008,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",6.058757678
31/8/2008,Manawatu-Whanganui,Retail sales - fuel and other automotive products,9.940400666
31/8/2008,Manawatu-Whanganui,Retail sales - other,13.97301215
31/8/2008,Marlborough,Accommodation services,1.087280301
31/8/2008,Marlborough,"Cultural, recreation, and gambling services",0.726328563
31/8/2008,Marlborough,Food and beverage serving services,1.24025203
31/8/2008,Marlborough,Other passenger transport,2.818544423
31/8/2008,Marlborough,Other tourism products,0.293588091
31/8/2008,Marlborough,"Retail sales - alcohol, food, and beverages",1.652431725
31/8/2008,Marlborough,Retail sales - fuel and other automotive products,2.808060566
31/8/2008,Marlborough,Retail sales - other,1.610275974
31/8/2008,Nelson,Accommodation services,1.088397635
31/8/2008,Nelson,"Cultural, recreation, and gambling services",0.138646246
31/8/2008,Nelson,Food and beverage serving services,1.261781454
31/8/2008,Nelson,Other passenger transport,1.534441007
31/8/2008,Nelson,Other tourism products,0.770896634
31/8/2008,Nelson,"Retail sales - alcohol, food, and beverages",0.980960014
31/8/2008,Nelson,Retail sales - fuel and other automotive products,0.756821035
31/8/2008,Nelson,Retail sales - other,3.504907226
31/8/2008,Northland,Accommodation services,2.420326908
31/8/2008,Northland,"Cultural, recreation, and gambling services",1.218545957
31/8/2008,Northland,Food and beverage serving services,3.754594315
31/8/2008,Northland,Other passenger transport,5.921408753
31/8/2008,Northland,Other tourism products,2.435588854
31/8/2008,Northland,"Retail sales - alcohol, food, and beverages",6.12203706
31/8/2008,Northland,Retail sales - fuel and other automotive products,6.017434477
31/8/2008,Northland,Retail sales - other,8.537251576
31/8/2008,Otago,Accommodation services,8.176304819
31/8/2008,Otago,"Cultural, recreation, and gambling services",16.4917276
31/8/2008,Otago,Food and beverage serving services,13.76600814
31/8/2008,Otago,Other passenger transport,14.97724098
31/8/2008,Otago,Other tourism products,4.722122096
31/8/2008,Otago,"Retail sales - alcohol, food, and beverages",10.01696746
31/8/2008,Otago,Retail sales - fuel and other automotive products,8.041068469
31/8/2008,Otago,Retail sales - other,17.88716229
31/8/2008,Southland,Accommodation services,1.486748232
31/8/2008,Southland,"Cultural, recreation, and gambling services",0.300853463
31/8/2008,Southland,Food and beverage serving services,2.324813836
31/8/2008,Southland,Other passenger transport,4.905619181
31/8/2008,Southland,Other tourism products,1.326098271
31/8/2008,Southland,"Retail sales - alcohol, food, and beverages",3.227695306
31/8/2008,Southland,Retail sales - fuel and other automotive products,2.666168665
31/8/2008,Southland,Retail sales - other,5.731817634
31/8/2008,Taranaki,Accommodation services,1.872255702
31/8/2008,Taranaki,"Cultural, recreation, and gambling services",0.630547857
31/8/2008,Taranaki,Food and beverage serving services,2.119065156
31/8/2008,Taranaki,Other passenger transport,3.301949023
31/8/2008,Taranaki,Other tourism products,1.464654765
31/8/2008,Taranaki,"Retail sales - alcohol, food, and beverages",2.638798416
31/8/2008,Taranaki,Retail sales - fuel and other automotive products,2.445771811
31/8/2008,Taranaki,Retail sales - other,4.669375716
31/8/2008,Tasman,Accommodation services,0.545610687
31/8/2008,Tasman,"Cultural, recreation, and gambling services",0.274906579
31/8/2008,Tasman,Food and beverage serving services,0.759198941
31/8/2008,Tasman,Other passenger transport,0.864813814
31/8/2008,Tasman,Other tourism products,0.326874163
31/8/2008,Tasman,"Retail sales - alcohol, food, and beverages",1.421679288
31/8/2008,Tasman,Retail sales - fuel and other automotive products,0.995749508
31/8/2008,Tasman,Retail sales - other,1.136467322
31/8/2008,Waikato,Accommodation services,6.327581608
31/8/2008,Waikato,"Cultural, recreation, and gambling services",3.154510756
31/8/2008,Waikato,Food and beverage serving services,12.93878202
31/8/2008,Waikato,Other passenger transport,7.3438514
31/8/2008,Waikato,Other tourism products,4.966621765
31/8/2008,Waikato,"Retail sales - alcohol, food, and beverages",11.0605743
31/8/2008,Waikato,Retail sales - fuel and other automotive products,18.25463003
31/8/2008,Waikato,Retail sales - other,23.30145452
31/8/2008,Wellington,Accommodation services,7.134845178
31/8/2008,Wellington,"Cultural, recreation, and gambling services",2.156314289
31/8/2008,Wellington,Food and beverage serving services,13.79035512
31/8/2008,Wellington,Other passenger transport,16.65674414
31/8/2008,Wellington,Other tourism products,10.87732294
31/8/2008,Wellington,"Retail sales - alcohol, food, and beverages",7.381395567
31/8/2008,Wellington,Retail sales - fuel and other automotive products,6.124535766
31/8/2008,Wellington,Retail sales - other,26.13338172
31/8/2008,West Coast,Accommodation services,1.566134403
31/8/2008,West Coast,"Cultural, recreation, and gambling services",0.373742338
31/8/2008,West Coast,Food and beverage serving services,1.354235454
31/8/2008,West Coast,Other passenger transport,1.199337568
31/8/2008,West Coast,Other tourism products,0.554534889
31/8/2008,West Coast,"Retail sales - alcohol, food, and beverages",1.389035362
31/8/2008,West Coast,Retail sales - fuel and other automotive products,1.990924712
31/8/2008,West Coast,Retail sales - other,1.319455598
30/9/2008,Auckland,Accommodation services,11.29682596
30/9/2008,Auckland,"Cultural, recreation, and gambling services",3.720041393
30/9/2008,Auckland,Food and beverage serving services,19.26018937
30/9/2008,Auckland,Other passenger transport,59.03934238
30/9/2008,Auckland,Other tourism products,30.40569045
30/9/2008,Auckland,"Retail sales - alcohol, food, and beverages",13.24993612
30/9/2008,Auckland,Retail sales - fuel and other automotive products,13.82842291
30/9/2008,Auckland,Retail sales - other,65.33803124
30/9/2008,Bay of Plenty,Accommodation services,5.935381497
30/9/2008,Bay of Plenty,"Cultural, recreation, and gambling services",3.146578364
30/9/2008,Bay of Plenty,Food and beverage serving services,7.735064059
30/9/2008,Bay of Plenty,Other passenger transport,6.327586285
30/9/2008,Bay of Plenty,Other tourism products,5.410082762
30/9/2008,Bay of Plenty,"Retail sales - alcohol, food, and beverages",6.978777017
30/9/2008,Bay of Plenty,Retail sales - fuel and other automotive products,6.951732955
30/9/2008,Bay of Plenty,Retail sales - other,18.22880669
30/9/2008,Canterbury,Accommodation services,10.71884282
30/9/2008,Canterbury,"Cultural, recreation, and gambling services",6.591068094
30/9/2008,Canterbury,Food and beverage serving services,15.54108063
30/9/2008,Canterbury,Other passenger transport,23.75203131
30/9/2008,Canterbury,Other tourism products,11.01002723
30/9/2008,Canterbury,"Retail sales - alcohol, food, and beverages",13.1677207
30/9/2008,Canterbury,Retail sales - fuel and other automotive products,13.21056839
30/9/2008,Canterbury,Retail sales - other,35.88169207
30/9/2008,Gisborne,Accommodation services,0.653384973
30/9/2008,Gisborne,"Cultural, recreation, and gambling services",0.203923865
30/9/2008,Gisborne,Food and beverage serving services,0.6945578
30/9/2008,Gisborne,Other passenger transport,1.184945634
30/9/2008,Gisborne,Other tourism products,0.311951388
30/9/2008,Gisborne,"Retail sales - alcohol, food, and beverages",1.319746016
30/9/2008,Gisborne,Retail sales - fuel and other automotive products,1.091354023
30/9/2008,Gisborne,Retail sales - other,1.487306739
30/9/2008,Hawke's Bay,Accommodation services,2.690689791
30/9/2008,Hawke's Bay,"Cultural, recreation, and gambling services",0.53838979
30/9/2008,Hawke's Bay,Food and beverage serving services,3.4824734
30/9/2008,Hawke's Bay,Other passenger transport,2.73309047
30/9/2008,Hawke's Bay,Other tourism products,1.549713022
30/9/2008,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.796054698
30/9/2008,Hawke's Bay,Retail sales - fuel and other automotive products,3.08379364
30/9/2008,Hawke's Bay,Retail sales - other,7.003052527
30/9/2008,Manawatu-Whanganui,Accommodation services,6.018367524
30/9/2008,Manawatu-Whanganui,"Cultural, recreation, and gambling services",14.40249734
